key,original_en,translation,context
challenge_desc_17,<TipGray>Use</><TDName> 「Broken Bowl」 </><TipGray>to beg and earn</><TDName> {0}/{1} </><TipGray>coins</>\\n<Yellow>(Open 「Craft Items」 in Backpack)</>,,<TipGray>使用</><TDName>「破碗」</><TipGray>乞讨获得</><TDName> {0}/{1} </><TipGray>钱</>\\n<Yellow>（背包中打开「制作物品」）</>
challenge_desc_18,<TipGray>Use Golden Acupuncture to cure Ailments for</><TDName> {0}/{1} </><TipGray>patients</>,,<TipGray>通过金针度穴功医治</><TDName> {0}/{1} </><TipGray>名患者的隐疾</>
challenge_desc_19,<TipGray>Pray for </><Yellow>Snow</> <TipGray>at City Guardian Temple and </><Yellow>change the temperature</>,,<TipGray>通过城隍爷祈求</><Yellow>下雪，改变环境温度</>
challenge_desc_20,<TipGray>Earn</><TDName> {0}/{1} </><TipGray>coins by playing Qin</>\\n<Yellow>(Perform at the Music House; you can invite a few more people to hear you play. )</>,,<TipGray>通过弹琴获得</><TDName> {0}/{1} </><TipGray>钱的打赏</>\\n<Yellow>（在乐楼表演弹琴，可以多邀请几个人来听你演奏。）</>
challenge_desc_21,<TipGray>Teach Skill/Inner Kungfu to others</><TDName> {0}/{1} </><TipGray>times</>,,<TipGray>传授他人任意</><TDName> {0}/{1} </><TipGray>次绝学/内功</>
challenge_desc_22,<TipGray>Sneak into the Sect Hall in this area and </><Yellow>steal the Treasure Chest</>,,<TipGray>潜入本区域门派大殿</><Yellow>盗取宝箱</>
challenge_desc_23,<TipGray>Create </><Yellow>Sect</>,,<TipGray>建立 </><Yellow>门派</>
challenge_desc_24,<TipGray>Help others</><TDName> {0}/{1} </><TipGray>times</>\\n<Yellow>(Teach others or complete others' Commissions)</>,,<TipGray>帮助他人</><TDName> {0}/{1} </><TipGray>次</>\\n<Yellow>（对他人传授或完成他人的委托任务）</>
challenge_desc_25,<TipGray>Cook a</><Yellow> 3-Star </><TipGray>food</>,,<TipGray>烹饪一种</><Yellow> 3星 </><TipGray>食物</>
challenge_desc_26,<TipGray>Acquire Skill/Inner Kungfu from others</><TDName> {0}/{1} </><TipGray>times</>,,<TipGray>从他人习得领悟</><TDName> {0}/{1} </><TipGray>次绝学/内功</>
challenge_desc_27,"<TipGray>Poison</><TDName> {0}/{1} </><TipGray>people</>\\n<Yellow>(Poison Gas can be applied to springs, beds, and tables)</>",,<TipGray>使</><TDName> {0}/{1} </><TipGray>个人中毒</>\\n<Yellow>（温泉、床、桌子都可以沾染毒瘴）</>
challenge_desc_28,<TipGray>Have</><TDName> {1}/{2} </><TipGray>stacks of </><Yellow>{0}</>,,<TipGray>使</><Yellow>{0}</><TipGray>达到</><TDName> {1}/{2} </><TipGray>层</>
challenge_desc_29,<TipGray>Take the </><Yellow>head</><TipGray> of the Sect Master in this area</>,,<TipGray>拿取本区域门派掌门的</><Yellow>首级</>
challenge_desc_30,<TipGray>Detain</><TDName> {0}/{1} </><TipGray>Bandits</>,,<TipGray>关押</><TDName> {0}/{1} </><TipGray>名盗匪</>
challenge_desc_31,<TipGray>Gather</><TDName> {0}/{1} </><TipGray></><Yellow>{2}</>,,<TipGray>收集</><TDName> {0}/{1} </><TipGray>个</><Yellow> {2} </>
challenge_desc_32,"<TipGray>Advance Ability</><Yellow> {0} </><TipGray>to</><Yellow> {1} </>\\n<Yellow>(Improve your Technique by chopping wood, mining, and gathering)</>",,<TipGray>训练能力</><Yellow> {0} </><TipGray>达到</><Yellow> {1} </>\\n<Yellow>（通过砍树、挖矿、采集提高武技能力）</>
challenge_desc_33,<TipGray>Commission</><Yellow> {0}/{1} </><TipGray>people to protect yourself</>\\n<Yellow>(Give Commissions to others)</>,,<TipGray>委托</><Yellow> {0}/{1} </><TipGray>个人保护自己</>\\n<Yellow>（给他人发布委托任务）</>
challenge_desc_34,"<TipGray>Invite</><Yellow> {0}/{1} </><TipGray>people to entertainment activities</>\\n<Yellow>(Invite others to join you at a Spring, Tavern, or Music House for baths or drinks)</>",,<TipGray>邀请</><Yellow> {0}/{1} </><TipGray>个人进行娱乐</>\\n<Yellow>（邀请他人跟随，带去温泉、酒馆或乐楼泡澡或喝酒）</>
challenge_desc_35,<TipGray>Use Bonfire to cook</><Yellow> {0}/{1} </><Yellow>{2}</>\\n<Yellow>(Select Bonfire in Backpack and place on ground to Interact)</>,,<TipGray>利用火堆烹饪</><Yellow> {0}/{1} </><TipGray>个</><Yellow> {2} </>\\n<Yellow>（背包选择火堆放置在地上进行交互）</>
challenge_desc_36,<TipGray>Use Station in Stable to move to</><Yellow> {0} </>,,<TipGray>使用马厩的驿站功能移动到</><Yellow> {0} </>
challenge_desc_37,<TipGray>Activate at least</><Yellow> {0}/{1} </><TipGray>Inner Kungfu at once</>,,<TipGray>同时激活至少</><Yellow> {0}/{1} </><TipGray>种内功</>
challenge_desc_38,<TipGray>Use a Treasure Map and find the treasure</>,,<TipGray>使用藏宝图并且找到宝藏</>
challenge_desc_39,<TipGray>Obtain Reputation </><Yellow>{0}</>\\n<Yellow>(Help others a few times to obtain an appraisal)</>,,<TipGray>获得名声</><Yellow>{0}</>\\n<Yellow>（多次帮助他人可以获得评价）</>
challenge_desc_40,<TipGray>Plant and harvest </><Yellow>Licorice</>,,<TipGray>种植并收获</><Yellow>甘草</>
challenge_desc_41,<TipGray>Become</><Yellow> {2} </><TipGray>with</><Yellow> {0}/{1} </><TipGray>people</>\\n<Yellow>(You can establish Relations when Positive Attitude reaches 400)</>,,<TipGray>与</><Yellow> {0}/{1} </><TipGray>人成为</><Yellow> {2} </>\\n<Yellow>（正面态度达到400可以建立关系）</>
challenge_desc_42,<TipGray>Eliminate</><TDName> {0}/{1} </><Yellow>Bandits</><TipGray> in this area</>,,<TipGray>剿灭本区域的</><TDName> {0}/{1} </><TipGray>个</><Yellow>盗匪</>
challenge_desc_43,<TipGray>Steal a total of</><TDName> {0}/{1} </><TipGray>worth of items by Sneaking</>,,<TipGray>通过潜行累计偷取价值</><TDName> {0}/{1} </><TipGray>的物品</>
challenge_desc_44,<TipGray>Earn a total of</><TDName> {0}/{1} </><TipGray>coins by managing facilities</>,,<TipGray>经营设施累计赚取</><TDName> {0}/{1} </><TipGray>钱</>
tile_challenge_tile,<RenWu>Trial: 「{0}」</>,,<RenWu>历练 · 「{0}」</>
tile_challenge_tile_2,Trial Objective 「{0}」,,历练目标「{0}」
tile_unlock_desc,Have at least {0}/{1} sects in the world,,世界中至少拥有 {0}/{1} 个门派
tile_unlock_desc_1,Have {0}/{1} Land Masses in the world,,世界中存在 {0}/{1} 个地块
tile_cur_tile,<RenWu>Current Lot: 「{0}」</>,,<RenWu>当前地块 · 「{0}」</>
DX_Cao_A001,Six-Mile Longting,,龙亭六里
DX_Cao_A002,Clearwave Loch,,碧波潭
DX_Cao_A003,Mount Yandang,,雁荡山
DX_Cao_A004,Skyland Village,,天坪村
DX_Cao_A005,Mount Snakeback,,蛇背山
DX_Cao_A006,Black Crow Ridge,,黑鸦岭
DX_Cao_A100,Rockhead Village,,岩头村
DX_Cao_A101,Stonestep Village,,石坎村
DX_Cao_A200,Weathered Mountain,,风化山
DX_Cao_A201,Mount Millibeast,,万兽山
DX_Cao_A300,Kungfu Contest,,武林大会
DX_RongYan_A001,Lava Volcano,,熔岩火山
DX_RongYan_A002,Lava Quarry,,熔岩矿坑
DX_RongYan_A100,Villain Vale,,恶人谷
DX_RongYan_A101,Redcloud Citadel,,丹霞堡
DX_RongYan_A200,Rubycliff Ravine,,赤壁峡
DX_RongYan_A201,Dragon Ridge Valley,,龙脊谷
DX_RongYan_B001,Redcliff Grottoes,,红崖石窟
DX_RongYan_B002,Flame Wall,,炎火壁
DX_RongYan_C001,Swallow Falls,,飞燕瀑布
DX_RongYan_C002,Mount Green Conch,,碧螺山
DX_RongYan_D001,Severed Palm Canyon,,断掌裂谷
DX_RongYan_D002,Bull Hold Pass,,锁牛关
DX_RongYan_E001,Falling Steed Meadow,,坠马坪
DX_RongYan_E002,Thousand Cliff Cavern,,千崖洞
DX_Sha_A001,Sandfall Citadel,,落砂堡
DX_Sha_A002,Gravel Basin,,沙土洼
DX_Sha_A100,Boulder Hamlet,,石岩屯
DX_Sha_A101,Mistycloud Manor,,云霞庄
DX_Sha_A200,Nine Wolves Burrow,,九狼窟
DX_Sha_A201,Shadowy Gorge,,幽冥谷
DX_Sha_B001,Eagle Hunt Platform,,逐鹰台
DX_Sha_B002,Withergrass Ridge,,枯草岭
DX_Sha_C001,Sunset Platform,,落日台
DX_Sha_C002,Buddhist Reverence Meadow,,敬佛坪
DX_Sha_D001,Sheep Sacrifice Meadow,,杀羊坪
DX_Sha_D002,Wildsand Slope,,荒沙坡
DX_Sha_E001,Leafsail Lake,,飞叶湖
DX_Sha_E002,Hare Ear Pass,,兔耳关
DX_Tu_A001,Miasma Ridge,,瘴云岭
DX_Tu_A002,Desolate Ridge,,无人岭
DX_Tu_A100,Maple Manor,,枫林庄
DX_Tu_A101,Peach Retreat Village,,桃源村
DX_Tu_A200,Bamboo Pond,,竹香潭
DX_Tu_A201,Drunken Immortal Lake,,醉仙湖
DX_Tu_B001,Adder Ridge,,毒蛇岭
DX_Tu_B002,Ironbone Stream,,铁骨涧
DX_Tu_C001,Viper Woods,,青竹蛇林
DX_Tu_C002,Mirror Lake Stonewoods,,镜湖石林
DX_Tu_D001,Golden Monkey Ridge,,金猴岭
DX_Tu_D002,Wheat Hamlet,,麦子屯
DX_Tu_E001,Monkey Hill,,猴山
DX_Tu_E002,Nine Trials Labyrinth,,九劫迷宫
DX_Xue_A001,Abyssal Ice Loch,,极恶寒潭
DX_Xue_A002,Snowfall Lake,,落雪湖
DX_Xue_A003,Frostdew Snowland,,白露雪原
DX_Xue_A100,Iceplum Manor,,寒梅庄
DX_Xue_A101,Snowpine Village,,雪松村
DX_Xue_A200,Mount Beimang,,北邙山
DX_Xue_A201,Mount Plum,,梅山
DX_Xue_B001,Iceworm Stream,,冰蚕涧
DX_Xue_B002,Wonderpeak Valley,,妙峰山谷
DX_Xue_C001,Ferret Peak,,雪貂峰
DX_Xue_C002,Glacier Range,,雪川山脉
DX_Xue_D001,Leyline Spring,,地脉温泉
DX_Xue_D002,Windshield Slope,,避风坡
DX_Xue_E001,Dragon Fang Loch,,龙牙潭
DX_Xue_E002,Ten-Mile Lodge,,十里铺
DX_DaXing_A001,Dragonspring Town,,龙泉镇
DX_DaXing_A002,Lin’an City,,临安城
DX_DaXing_A003,Windrise City,,扶风城
DX_DaXing_A004,Winding Dragon Town,,蟠龙镇
DX_DaXing_A005,Kindcreek Town,,慈溪镇
DX_DaXing_A006,Cloudrest Town,,栖霞镇
DX_DaXing_A007,Jadecreek Town,,玉溪镇
DX_DaXing_A008,Skybrook City,,天水城
DX_DaXing_A009,Mount Cloudshade,,天阴山
DX_DaXing_A101,Mount Calamity,,地煞山
DX_DaXing_A102,Greenpeak Sect,,青山派
DX_DaXing_A103,Miles Gang,,千里帮
DX_DaXing_A104,Vajra Sect,,金刚宗
DX_DaXing_A105,Serenity Temple,,自在观
X_PingYuan_A004,Barren Plains,,荒蛮平原
X_ShaMo_A006,Flying Sword Meadow,,飞剑坪
X_HuPo_A004,Shadow Dragon Well,,幽龙井
X_RongYan_A001,Flaming Pit,,流火坑
X_ZhaoZe_A001,Stygian Swamp,,九幽泽
X_XueYuan_A006,Chilled Chasm,,寒石坑
DX_DaXing_A100,Huanmos Temple,,幻魔寺
DX_DaXing_A011,Da Nai Forbidden City,,大内禁城
tile_desc_300001,Plain\\nCozy,,平原\\n气候宜人
tile_desc_300100,Plain\\nCozy,,平原\\n气候宜人
tile_desc_300027,Plain\\nCozy,,平原\\n气候宜人
tile_desc_300033,Plain\\nCozy,,平原\\n气候宜人
tile_desc_300032,Plain\\nCozy,,平原\\n气候宜人
tile_desc_300047,Plain\\nCozy,,平原\\n气候宜人
tile_desc_300053,plain\\nPleasant climate,,平原\\n气候宜人
tile_desc_300010,Lava\\nHeat 5,,熔岩\\n灼热 5
tile_desc_300012,Lava\\nHeat 5,,熔岩\\n灼热 5
tile_desc_300106,Lava\\nHeat 5,,熔岩\\n灼热 5
tile_desc_300014,Lava\\nHeat 5,,熔岩\\n灼热 5
tile_desc_300107,Lava\\nHeat 5,,熔岩\\n灼热 5
tile_desc_300052,Lava\\nHeat 5,,熔岩\\n灼热 5
tile_desc_300018,Desert\\nHeat 2,,沙漠\\n灼热 2
tile_desc_300019,Desert\\nHeat 2,,沙漠\\n灼热 2
tile_desc_300021,Desert\\nHeat 2,,沙漠\\n灼热 2
tile_desc_300120,Desert\\nHeat 2,,沙漠\\n灼热 2
tile_desc_300121,Desert\\nHeat 2,,沙漠\\n灼热 2
tile_desc_300122,Desert\\nHeat 2,,沙漠\\n灼热 2
tile_desc_300123,Desert\\nHeat 2,,沙漠\\n灼热 2
tile_desc_300048,Desert\\nHeat 2,,沙漠\\n灼热 2
tile_desc_300030,Swamp\\nPoison Gas 3,,沼泽\\n毒瘴 3
tile_desc_300125,Swamp\\nPoison Gas 3,,沼泽\\n毒瘴 3
tile_desc_300127,Swamp\\nPoison Gas 3,,沼泽\\n毒瘴 3
tile_desc_300101,Swamp\\nPoison Gas 3,,沼泽\\n毒瘴 3
tile_desc_300051,Swamp\\nPoison Gas 3,,沼泽\\n毒瘴 3
tile_desc_300135,Snowland\\nCold 3,,雪原\\n寒冷 3
tile_desc_300036,Snowland\\nCold 3,,雪原\\n寒冷 3
tile_desc_300128,Snowland\\nCold 3,,雪原\\n寒冷 3
tile_desc_300130,Snowland\\nCold 3,,雪原\\n寒冷 3
tile_desc_300039,Snowland\\nCold 3,,雪原\\n寒冷 3
tile_desc_300131,Snowland\\nCold 3,,雪原\\n寒冷 3
tile_desc_300050,Snowland\\nCold 3,,雪原\\n寒冷 3
tile_desc_300002,Lake\\nCozy,,湖泊\\n气候宜人
tile_desc_300013,Lake\\nCozy,,湖泊\\n气候宜人
tile_desc_300126,Lake\\nCozy,,湖泊\\n气候宜人
tile_desc_300035,Lake\\nCold 2,,湖泊\\n寒冷 2
tile_desc_300133,Lake\\nCold 2,,湖泊\\n寒冷 2
tile_desc_300040,Lake\\nHealing Shrine,,湖泊\\n疗伤圣地
tile_desc_300049,Lake\\nCold 2,,湖泊\\n寒冷 2
tile_desc_300102,Plain\\nCozy,,平原\\n气候宜人
tile_desc_300037,Snowland\\nCold 5,,雪原\\n寒冷 5
tile_desc_300134,Lake\\nCozy,,湖泊\\n气候宜人
tile_desc_300029,Lake\\nCozy,,湖泊\\n气候宜人
tile_desc_300020,Desert\\nHeat 2,,沙漠\\n灼热 2
tile_desc_300011,Lava\\nHeat 5,,熔岩\\n灼热 5
tile_desc_300109,Swamp\\nPoison Gas 3,,沼泽\\n毒瘴 3
tile_desc_300104,Swamp\\nPoison Gas 3,,沼泽\\n毒瘴 3
tile_desc_300005,Snowland\\nCold 5,,雪原\\n寒冷 5
tile_desc_300015,Lava\\nHeat 5,,熔岩\\n灼热 5
tile_desc_300046,Plain\\nCozy,,平原\\n气候宜人
tile_desc_300026,Plain\\nCozy,,平原\\n气候宜人
tile_desc_300028,Snowland\\nCold 5,,雪原\\n寒冷 5
tile_desc_300031,Plain\\nCozy,,平原\\n气候宜人
tile_desc_300003,Plain\\nCozy,,平原\\n气候宜人
tile_desc_300009,Lava\\nHeat 5,,熔岩\\n灼热 5
tile_desc_300038,Snowland\\nCold 3,,雪原\\n寒冷 3
tile_desc_300124,Swamp\\nPoison Gas 3,,沼泽\\n毒瘴 3
tile_desc_300108,Lava\\nHeat 5,,熔岩\\n灼热 5
tile_desc_300016,Desert\\nHeat 2,,沙漠\\n灼热 2
tile_desc_300034,Ice Loch\\nCold 30,,寒潭\\n寒冷 30
tile_desc_300025,Swamp\\nPoison Gas 30,,沼泽\\n毒瘴 30
tile_desc_300008,Volcano\\nHeat 30,,火山\\n灼热 30
tile_desc_300042,Lake\\nCozy,,湖泊\\n气候宜人
tile_desc_300043,Plain\\nCozy,,平原\\n气候宜人
tile_desc_300044,Desert\\nHeat 2,,沙漠\\n灼热 2
tile_desc_300045,Snowland\\nCold 5,,雪原\\n寒冷 5
tile_desc_300007,Plain\\nCozy,,平原\\n气候宜人
tile_desc_300103,Lava\\nHeat 5,,熔岩\\n灼热 5
tile_desc_300006,Plain\\nCozy,,平原\\n气候宜人
tile_desc_300004,Plain\\nCozy,,平原\\n气候宜人
tile_desc_300017,Desert\\nHeat 2,,沙漠\\n灼热 2
tile_desc_300023,Desert\\nHeat 2,,沙漠\\n灼热 2
tile_desc_300024,Lake\\nCozy,,湖泊\\n气候宜人
tile_desc_300041,Lake\\nCozy,,湖泊\\n气候宜人
tile_desc_300132,Snowland\\nCold 5,,雪原\\n寒冷 5
tile_desc_300129,Snowland\\nCold 5,,雪原\\n寒冷 5
tile_desc_319999,Huanmos Temple,,幻魔寺
desc_base,Conditions required:,,需要满足条件:
desc_type_1,Have {1} stacks of 「{0}」,,「{0}」状态达到{1}层
desc_type_2_1,Beginner in {0} Ability,,{0}的能力达到入门
desc_type_2_2,Expert in {0} Ability,,{0}的能力达到熟练
desc_type_2_3,Veteran in {0} Ability,,{0}的能力达到小成
desc_type_2_4,Master in {0} Ability,,{0}的能力达到精通
desc_type_2_5,Guru in {0} Ability,,{0}的能力达到大成
desc_type_2_6,Sage in {0} Ability,,{0}的能力达到圆满
desc_type_3_0,Equip a Hat,,装备一件帽子
desc_type_3_1,Equip Topwear,,装备一件上衣
desc_type_3_2,Equip Pants,,装备一件裤子
desc_type_3_3,Equip a Weapon,,装备一件兵器
desc_type_3_4,Equip a Concealed Weapon,,装备一件暗器
desc_type_4,Acquired Skill:{0},,掌握了绝学·{0}
desc_type_5,Have {1} stacks of {0},,{0}到达{1}层
desc_type_6,Activated Inner Kungfu:{0},,激活了内功·{0}
desc_type_7,Carry at least {0}{1},,至少携带{0}{1}
desc_type_8,Have {1} {0} Relations,,{0}关系人数达到{1}人
desc_type_10,Tame {0} types of animals,,驯化{0}种动物
desc_type_prop,Requires {0}: {1},,需要{0}达到{1}
desc_type_relation_none,No romantic partners,,当前没有伴侣关系
desc_type_different_disease,Inflicted with at least five different Ailments,,当前自身至少拥有五种不同的隐疾
desc_type_depend_move,Acquired at least 8 Sword Skills,,习得剑法绝学不少于：8个
desc_type_buff_extra,(Gain statuses by eating food such as fish),,（使用食物如鱼类等可增加状态）
teach_on_low_feeling_tips,Spirits too low. Hysteria will be increased if teaching is continued.,,当前的心境过低，如果强行继续传授，自身将增加癫狂隐疾！
time_condition,{0} to {1},,{0}到{1}
time_condition_1,「01:00」,,丑时「1点」
time_condition_3,「03:00」,,寅时「3点」
time_condition_5,「05:00」,,卯时「5点」
time_condition_7,「07:00」,,辰时「7点」
time_condition_9,「09:00」,,巳时「9点」
time_condition_11,「11:00」,,午时「11点」
time_condition_13,「13:00」,,未时「13点」
time_condition_15,「15:00」,,申时「15点」
time_condition_17,「17:00」,,酉时「17点」
time_condition_19,「19:00」,,戌时「19点」
time_condition_21,「21:00」,,亥时「21点」
time_condition_23,「23:00」,,子时「23点」
weather_condition_1,Sunny,,晴天天气
weather_condition_7,Rainstorm,,暴雨天气
weather_condition_10,Snowstorm,,暴雪天气
weather_condition_extra,(Pray for weather at the City Guardian),,（城隍爷可以求取天气）
has_learned_tips,Acquired. Replay movie?,,已领悟，是否重新观看动画？
cook_recipe,Cooking Formula,,烹饪配方
cook_recipe_desc,Choose formula to autofill ingredients,,选择配方自动填入食材
cook_recipe_hover,<Cook1>Required Materials</>\\n{0}\\n\\n<Cook1>Bonfire Effect</>\\n{1},,<Cook1>需求材料</>\\n{0}\\n\\n<Cook1>火堆效果</>\\n{1}
cook_stuff,Cook Food,,烹饪食材
cook_stuff_desc,Add ingredients and try cooking,,放入食材尝试烹饪
cook_cook,Cooking,,烹饪
my_cook_stuff,My\\nIngredients,,我的\\n食材
can_cook_num,You can cook {0} servings,,可烹饪{0}份
defect_stuff,(Missing),,(缺失)
item_seach,Item Search,,搜索物品
item_sift_0,All,,全部
item_sift_1,Crafting,,制作
item_sift_2,Food,,食物
item_sift_3,Material,,材料
item_sift_4,Book,,书籍
item_sift_5,Contraption,,机关
item_sift_6,Treasure,,珍品
item_sift_7,Skill Manual,,绝学书
item_sift_8,Inner Kungfu Manual,,内功书
item_sift_9,Hats,,帽子
item_sift_10,Clothes,,衣服
item_sift_11,Pants,,裤子
item_sift_12,Weapon,,兵器
item_sift_13,Concealed Weapon,,暗器
item_sift_14,Ore,,矿石
item_sift_15,Herb,,草药
item_sift_16,Wood,,木材
item_sift_999,Gear,,装备
item_sort_type_0,Default,,默认排序
item_sort_type_1,Max Value,,最高价值
item_sort_type_2,Max Load,,最高负重
item_sort_type_3,Max Quantity,,最多数量
StartGamePanel_1,V{0},,V{0}
info_title_version,Version,,版本计划
info_title_thanks,Special Thanks,,特别鸣谢
info_title_producer,Development Team,,制作组
info_title_mod,Manage Mod,,模组管理
info_title_notify,Patch Notes,,更新公告
info_content_version,"EA version (V0.8.0.0) preview:\\n<TDName>[Remove the limit on the number of plots]</>\\n<TDName>[Overall performance optimization]</> Optimize the efficiency of running a large number of NPCs and plots\\n<TDName>[Sandbox mode]</> Can create custom small worlds with multiple data, characters can freely switch between multiple worlds\\n<TDName>[Multiple character unlocking]</> You can marry yourself, give birth to yourself and kill yourself\\n<TDName>[Add a lot of adventure events] </>Richer random events\\n<TDName>[Childbirth system]</> Inherit according to the bloodline talent of parents\\n<TDName>[Function of Fengyun Temple]</> Supplement the worldview\\n<TDName>[Supplement and optimization of AI content] </>More interactive content and improved sense of immersion\\n<TDName>[Add more stunts and internal exercises]</>\\n<TDName>[Add more plots]</>\\n<TDName>[Add external use of hidden weapons]</>\\n<TDName>[Add details of actions]</>\\n<TDName>[Reset wooden man function and role]</>\\n<TDName>[More character suits]</>",,EA版本（V0.8.0.0）预览：\\n<TDName>「去除地块数量限制」</>\\n<TDName>「整体性能优化」</> 优化大量NPC与地块时的运行效率\\n<TDName>「沙盒模式」</> 可创建自定义多种数据的小世界，角色可以任意切换多个世界\\n<TDName>「多角色开启」</> 可以自己娶自己生自己杀自己\\n<TDName>「补充大量奇遇事件」 </>更丰富的随机事件\\n<TDName>「生娃系统」</> 根据父母血脉天赋进行传承\\n<TDName>「幻魔寺作用」</> 世界观补充\\n<TDName>「AI内容的补充与优化」 </>更多的可交互内容与代入感提升\\n<TDName>「增加更多绝学与内功」</>\\n<TDName>「增加更多地块」</>\\n<TDName>「增加暗器外部使用作用」</>\\n<TDName>「动作细节补充」</>\\n<TDName>「重置木人功能与作用」</>\\n<TDName>「更多角色套装」</>
