"xuan_yin_zhenqi_lv_skill_5","<TipGray>玄阴类绝学伤害增加</> <TDName>250%</>\\n<TipGray>玄阴类绝学的效果翻倍</>"
"chun_yang_zhenqi_lv_skill_1","<TipGray>纯阳类绝学伤害增加</> <TDName>50%</>"
"chun_yang_zhenqi_lv_skill_2","<TipGray>纯阳类绝学伤害增加</> <TDName>100%</>"
"chun_yang_zhenqi_lv_skill_3","<TipGray>纯阳类绝学伤害增加</> <TDName>150%</>"
"chun_yang_zhenqi_lv_skill_4","<TipGray>纯阳类绝学伤害增加</> <TDName>200%</>"
"chun_yang_zhenqi_lv_skill_5","<TipGray>纯阳类绝学伤害增加</> <TDName>250%</>\\n<TipGray>纯阳类绝学的效果翻倍</>"
"sha_du_zhenqi_lv_skill_1","<TipGray>毒煞类绝学伤害增加</> <TDName>50%</>"
"sha_du_zhenqi_lv_skill_2","<TipGray>毒煞类绝学伤害增加</> <TDName>100%</>"
"sha_du_zhenqi_lv_skill_3","<TipGray>毒煞类绝学伤害增加</> <TDName>150%</>"
"sha_du_zhenqi_lv_skill_4","<TipGray>毒煞类绝学伤害增加</> <TDName>200%</>"
"sha_du_zhenqi_lv_skill_5","<TipGray>毒煞类绝学伤害增加</> <TDName>250%</>\\n<TipGray>毒煞类绝学的效果翻倍</>"
"hun_yuan_zhenqi_lv_skill_1","<TipGray>混元类绝学伤害增加</> <TDName>50%</>"
"hun_yuan_zhenqi_lv_skill_2","<TipGray>混元类绝学伤害增加</> <TDName>100%</>"
"hun_yuan_zhenqi_lv_skill_3","<TipGray>混元类绝学伤害增加</> <TDName>150%</>"
"hun_yuan_zhenqi_lv_skill_4","<TipGray>混元类绝学伤害增加</> <TDName>200%</>"
"hun_yuan_zhenqi_lv_skill_5","<TipGray>混元类绝学伤害增加</> <TDName>250%</>\\n<TipGray>混元类绝学的效果翻倍</>"
# NPC喜恶,
"like_nothing","我没什么喜爱的物品"
"like_desc","我喜欢"
"hate_desc","我讨厌"
"like_hate_desc_0","潜行"
"like_hate_desc_1","搜刮"
"like_hate_desc_2","恶行"
"like_hate_desc_3","偷窃"
"like_hate_desc_4","放火"
"like_hate_desc_5","喝酒"
"like_hate_desc_6","乞讨"
"like_hate_desc_7","投毒"
"like_hate_desc_8","音律"
"like_hate_desc_9","切磋"
"like_hate_desc_10","财宝"
"like_hate_desc_11","神兵"
# 区域摆放页面,
"tile_place_loading","正在扩张世界...\\n正在进行存档..."
"tile_place_rotate","旋转新区域"
"tile_show_tips_sect","新门派出现"
"tile_show_tips_bandits","盗匪出现"
"tile_show_tips_royal","皇朝势力出现"
"tile_unlock_need","解锁条件"
"tile_normal","常规"
"tile_special","特殊"
# 完成地块挑战奖励相关描述,
"challenge_bonus_desc","选择一个赐福"
"challenge_bonus_title","完成「{0}」历练·解锁新区域"
"challenge_bonus_1","掌法攻击"
"challenge_bonus_2","拳法伤害"
"challenge_bonus_3","腿法伤害"
"challenge_bonus_4","兵器伤害"
"challenge_bonus_5","暗器伤害"
"challenge_bonus_6","最大气血"
"challenge_bonus_7","真气"
"challenge_bonus_8","负重"
"challenge_bonus_9","武学心得"
"challenge_bonus_10","内力"
# 世界挑战描述,
"challenge_desc_1","<TipGray>采集</><TDName> {0}/{1} </><TipGray>个</><Yellow>{2}</>"
"challenge_desc_2","<TipGray>建造</><TDName> {0}/{1} </><TipGray>座</><Yellow>{2}</><Yellow> 快捷键（[1=34]）</>"
"challenge_desc_3","<TipGray>通过本区域的</><Yellow> 悟道石 </><TipGray>完成领悟</>"
"challenge_desc_4","<TipGray>寻找本区域</><Yellow> 藏匿 </><TipGray>的宝箱</>"
"challenge_desc_5","<TipGray>制作</><TDName> {0}/{1} </><TipGray>个</><Yellow>{2}</><TipGray> 快捷键（[1=7]）</>\\n<Yellow>（背包中打开「制作物品」）</>"
"challenge_desc_6","<TipGray>击败</><TDName> {0}/{1} </><TipGray>只</><Yellow>{2}</>"
"challenge_desc_7","<TipGray>领悟绝学 </><Yellow>「{0}」</>"
"challenge_desc_8","<TipGray>通过睡觉领悟内功 </><Yellow>「{0}」</>"
"challenge_desc_9_0","<TipGray>获得</><TDName> {0}/{1} </><TipGray>件</><Yellow>{2}</><TipGray>或以上品级防具</>"
"challenge_desc_9_1","<TipGray>获得</><TDName> {0}/{1} </><TipGray>件</><Yellow>{2}</><TipGray>或以上品级兵器</>"
"challenge_desc_9_2","<TipGray>获得</><TDName> {0}/{1} </><TipGray>件</><Yellow>{2}</><TipGray>或以上品级暗器</>"
"challenge_desc_10","<TipGray>成为 </><Yellow>武林盟主</>"
"challenge_desc_11","<TipGray>按</> <TDNum>V</> <TipGray>在经脉中激活内功 </><Yellow>「{0}」</>"
"challenge_desc_12","<TipGray>驯化</><TDName> {0}/{1} </><TipGray>只</><Yellow>{2}</>\\n<Yellow>（找马厩掌柜学习或制作陷阱练习）</>"
"challenge_desc_15","<TipGray>摧毁本区域的</><TDName> {0}/{1} </><TipGray>个</><Yellow>匪窝的所有设施（匪窝包含窝棚、牢笼、火堆、栅栏等）</>"
"challenge_desc_16","<TipGray>成功偷窃</><TDName> {0}/{1} </><TipGray>次他人物品</>"
"challenge_desc_17","<TipGray>使用</><TDName>「破碗」</><TipGray>乞讨获得</><TDName> {0}/{1} </><TipGray>钱</>\\n<Yellow>（背包中打开「制作物品」）</>"
"challenge_desc_18","<TipGray>通过金针度穴功医治</><TDName> {0}/{1} </><TipGray>名患者的隐疾</>"
"challenge_desc_19","<TipGray>通过城隍爷祈求</><Yellow>下雪，改变环境温度</>"
"challenge_desc_20","<TipGray>通过弹琴获得</><TDName> {0}/{1} </><TipGray>钱的打赏</>\\n<Yellow>（在乐楼表演弹琴，可以多邀请几个人来听你演奏。）</>"
"challenge_desc_21","<TipGray>传授他人任意</><TDName> {0}/{1} </><TipGray>次绝学/内功</>"
"challenge_desc_22","<TipGray>潜入本区域门派大殿</><Yellow>盗取宝箱</>"
"challenge_desc_23","<TipGray>建立 </><Yellow>门派</>"
"challenge_desc_24","<TipGray>帮助他人</><TDName> {0}/{1} </><TipGray>次</>\\n<Yellow>（对他人传授或完成他人的委托任务）</>"
"challenge_desc_25","<TipGray>烹饪一种</><Yellow> 3星 </><TipGray>食物</>"
"challenge_desc_26","<TipGray>从他人习得领悟</><TDName> {0}/{1} </><TipGray>次绝学/内功</>"
"challenge_desc_27","<TipGray>使</><TDName> {0}/{1} </><TipGray>个人中毒</>\\n<Yellow>（温泉、床、桌子都可以沾染毒瘴）</>"
"challenge_desc_28","<TipGray>使</><Yellow>{0}</><TipGray>达到</><TDName> {1}/{2} </><TipGray>层</>"
"challenge_desc_29","<TipGray>拿取本区域门派掌门的</><Yellow>首级</>"
"challenge_desc_30","<TipGray>关押</><TDName> {0}/{1} </><TipGray>名盗匪</>"
"challenge_desc_31","<TipGray>收集</><TDName> {0}/{1} </><TipGray>个</><Yellow> {2} </>"
"challenge_desc_32","<TipGray>训练能力</><Yellow> {0} </><TipGray>达到</><Yellow> {1} </>\\n<Yellow>（通过砍树、挖矿、采集提高武技能力）</>"
"challenge_desc_33","<TipGray>委托</><Yellow> {0}/{1} </><TipGray>个人保护自己</>\\n<Yellow>（给他人发布委托任务）</>"
"challenge_desc_34","<TipGray>邀请</><Yellow> {0}/{1} </><TipGray>个人进行娱乐</>\\n<Yellow>（邀请他人跟随，带去温泉、酒馆或乐楼泡澡或喝酒）</>"
"challenge_desc_35","<TipGray>利用火堆烹饪</><Yellow> {0}/{1} </><TipGray>个</><Yellow> {2} </>\\n<Yellow>（背包选择火堆放置在地上进行交互）</>"
"challenge_desc_36","<TipGray>使用马厩的驿站功能移动到</><Yellow> {0} </>"
"challenge_desc_37","<TipGray>同时激活至少</><Yellow> {0}/{1} </><TipGray>种内功</>"
"challenge_desc_38","<TipGray>使用藏宝图并且找到宝藏</>"
"challenge_desc_39","<TipGray>获得名声</><Yellow>{0}</>\\n<Yellow>（多次帮助他人可以获得评价）</>"
"challenge_desc_40","<TipGray>种植并收获</><Yellow>甘草</>"
"challenge_desc_41","<TipGray>与</><Yellow> {0}/{1} </><TipGray>人成为</><Yellow> {2} </>\\n<Yellow>（正面态度达到400可以建立关系）</>"
"challenge_desc_42","<TipGray>剿灭本区域的</><TDName> {0}/{1} </><TipGray>个</><Yellow>盗匪</>"
"challenge_desc_43","<TipGray>通过潜行累计偷取价值</><TDName> {0}/{1} </><TipGray>的物品</>"
"challenge_desc_44","<TipGray>经营设施累计赚取</><TDName> {0}/{1} </><TipGray>钱</>"
# 地块相关,
"tile_challenge_tile","<RenWu>历练 · 「{0}」</>"
"tile_challenge_tile_2","历练目标「{0}」"
"tile_unlock_desc","世界中至少拥有 {0}/{1} 个门派"
"tile_unlock_desc_1","世界中存在 {0}/{1} 个地块"
"tile_cur_tile","<RenWu>当前地块 · 「{0}」</>"
"DX_Cao_A001","龙亭六里"
"DX_Cao_A002","碧波潭"
"DX_Cao_A003","雁荡山"
"DX_Cao_A004","天坪村"
"DX_Cao_A005","蛇背山"
"DX_Cao_A006","黑鸦岭"
"DX_Cao_A100","岩头村"
"DX_Cao_A101","石坎村"
"DX_Cao_A200","风化山"
"DX_Cao_A201","万兽山"
"DX_Cao_A300","武林大会"
"DX_RongYan_A001","熔岩火山"
"DX_RongYan_A002","熔岩矿坑"
"DX_RongYan_A100","恶人谷"
"DX_RongYan_A101","丹霞堡"
"DX_RongYan_A200","赤壁峡"
"DX_RongYan_A201","龙脊谷"
"DX_RongYan_B001","红崖石窟"
"DX_RongYan_B002","炎火壁"
"DX_RongYan_C001","飞燕瀑布"
"DX_RongYan_C002","碧螺山"
"DX_RongYan_D001","断掌裂谷"
"DX_RongYan_D002","锁牛关"
"DX_RongYan_E001","坠马坪"
"DX_RongYan_E002","千崖洞"
"DX_Sha_A001","落砂堡"
"DX_Sha_A002","沙土洼"
"DX_Sha_A100","石岩屯"
"DX_Sha_A101","云霞庄"
"DX_Sha_A200","九狼窟"
"DX_Sha_A201","幽冥谷"
"DX_Sha_B001","逐鹰台"
"DX_Sha_B002","枯草岭"
"DX_Sha_C001","落日台"
"DX_Sha_C002","敬佛坪"
"DX_Sha_D001","杀羊坪"
"DX_Sha_D002","荒沙坡"
"DX_Sha_E001","飞叶湖"
"DX_Sha_E002","兔耳关"
"DX_Tu_A001","瘴云岭"
"DX_Tu_A002","无人岭"
"DX_Tu_A100","枫林庄"
"DX_Tu_A101","桃源村"
"DX_Tu_A200","竹香潭"
"DX_Tu_A201","醉仙湖"
"DX_Tu_B001","毒蛇岭"
"DX_Tu_B002","铁骨涧"
"DX_Tu_C001","青竹蛇林"
"DX_Tu_C002","镜湖石林"
"DX_Tu_D001","金猴岭"
"DX_Tu_D002","麦子屯"
"DX_Tu_E001","猴山"
"DX_Tu_E002","九劫迷宫"
"DX_Xue_A001","极恶寒潭"
"DX_Xue_A002","落雪湖"
"DX_Xue_A003","白露雪原"
"DX_Xue_A100","寒梅庄"
"DX_Xue_A101","雪松村"
"DX_Xue_A200","北邙山"
"DX_Xue_A201","梅山"
"DX_Xue_B001","冰蚕涧"
"DX_Xue_B002","妙峰山谷"
"DX_Xue_C001","雪貂峰"
"DX_Xue_C002","雪川山脉"
"DX_Xue_D001","地脉温泉"
"DX_Xue_D002","避风坡"
"DX_Xue_E001","龙牙潭"
"DX_Xue_E002","十里铺"
"DX_DaXing_A001","龙泉镇"
"DX_DaXing_A002","临安城"
"DX_DaXing_A003","扶风城"
"DX_DaXing_A004","蟠龙镇"
"DX_DaXing_A005","慈溪镇"
"DX_DaXing_A006","栖霞镇"
"DX_DaXing_A007","玉溪镇"
"DX_DaXing_A008","天水城"
"DX_DaXing_A009","天阴山"
"DX_DaXing_A101","地煞山"
"DX_DaXing_A102","青山派"
"DX_DaXing_A103","千里帮"
"DX_DaXing_A104","金刚宗"
"DX_DaXing_A105","自在观"
"X_PingYuan_A004","荒蛮平原"
"X_ShaMo_A006","飞剑坪"
"X_HuPo_A004","幽龙井"
"X_RongYan_A001","流火坑"
"X_ZhaoZe_A001","九幽泽"
"X_XueYuan_A006","寒石坑"
"DX_DaXing_A100","幻魔寺"
"DX_DaXing_A011","大内禁城"
"# 平原地块",
"tile_desc_300001","平原\\n气候宜人"
"tile_desc_300100","平原\\n气候宜人"
"tile_desc_300027","平原\\n气候宜人"
"tile_desc_300033","平原\\n气候宜人"
"tile_desc_300032","平原\\n气候宜人"
"tile_desc_300047","平原\\n气候宜人"
"tile_desc_300053","平原\\n气候宜人"
"# 熔岩地块",
"tile_desc_300010","熔岩\\n灼热 5"
"tile_desc_300012","熔岩\\n灼热 5"
"tile_desc_300106","熔岩\\n灼热 5"
"tile_desc_300014","熔岩\\n灼热 5"
"tile_desc_300107","熔岩\\n灼热 5"
"tile_desc_300052","熔岩\\n灼热 5"
"# 沙漠地块",
"tile_desc_300018","沙漠\\n灼热 2"
"tile_desc_300019","沙漠\\n灼热 2"
"tile_desc_300021","沙漠\\n灼热 2"
"tile_desc_300120","沙漠\\n灼热 2"
"tile_desc_300121","沙漠\\n灼热 2"
"tile_desc_300122","沙漠\\n灼热 2"
"tile_desc_300123","沙漠\\n灼热 2"
"tile_desc_300048","沙漠\\n灼热 2"
"# 沼泽地块",
"tile_desc_300030","沼泽\\n毒瘴 3"
"tile_desc_300125","沼泽\\n毒瘴 3"
"tile_desc_300127","沼泽\\n毒瘴 3"
"tile_desc_300101","沼泽\\n毒瘴 3"
"tile_desc_300051","沼泽\\n毒瘴 3"
"# 雪原地块",
"tile_desc_300135","雪原\\n寒冷 3"
"tile_desc_300036","雪原\\n寒冷 3"
"tile_desc_300128","雪原\\n寒冷 3"
"tile_desc_300130","雪原\\n寒冷 3"
"tile_desc_300039","雪原\\n寒冷 3"
"tile_desc_300131","雪原\\n寒冷 3"
"tile_desc_300050","雪原\\n寒冷 3"
"# 湖泊地块",
"tile_desc_300002","湖泊\\n气候宜人"
"tile_desc_300013","湖泊\\n气候宜人"
"tile_desc_300126","湖泊\\n气候宜人"
"tile_desc_300035","湖泊\\n寒冷 2"
"tile_desc_300133","湖泊\\n寒冷 2"
"tile_desc_300040","湖泊\\n疗伤圣地"
"tile_desc_300049","湖泊\\n寒冷 2"
"# 奇遇地块——门派",
"tile_desc_300102","平原\\n气候宜人"
"tile_desc_300037","雪原\\n寒冷 5"
"tile_desc_300134","湖泊\\n气候宜人"
"tile_desc_300029","湖泊\\n气候宜人"
"tile_desc_300020","沙漠\\n灼热 2"
"tile_desc_300011","熔岩\\n灼热 5"
"tile_desc_300109","沼泽\\n毒瘴 3"
"tile_desc_300104","沼泽\\n毒瘴 3"
"tile_desc_300005","雪原\\n寒冷 5"
"tile_desc_300015","熔岩\\n灼热 5"
"tile_desc_300046","平原\\n气候宜人"
"tile_desc_300026","平原\\n气候宜人"
"tile_desc_300028","雪原\\n寒冷 5"
"tile_desc_300031","平原\\n气候宜人"
"# 奇遇地块——盗匪",
"tile_desc_300003","平原\\n气候宜人"
"tile_desc_300009","熔岩\\n灼热 5"
"tile_desc_300038","雪原\\n寒冷 3"
"tile_desc_300124","沼泽\\n毒瘴 3"
"tile_desc_300108","熔岩\\n灼热 5"
"tile_desc_300016","沙漠\\n灼热 2"
"# 奇遇地块——怪物Boss",
"tile_desc_300034","寒潭\\n寒冷 30"
"tile_desc_300025","沼泽\\n毒瘴 30"
"tile_desc_300008","火山\\n灼热 30"
"# 满足条件解锁的地块",
"tile_desc_300042","湖泊\\n气候宜人"
"tile_desc_300043","平原\\n气候宜人"
"tile_desc_300044","沙漠\\n灼热 2"
"tile_desc_300045","雪原\\n寒冷 5"
"tile_desc_300007","平原\\n气候宜人"
"# 奇遇地块——世家",
"tile_desc_300103","熔岩\\n灼热 5"
"tile_desc_300006","平原\\n气候宜人"
"tile_desc_300004","平原\\n气候宜人"
"tile_desc_300017","沙漠\\n灼热 2"
"tile_desc_300023","沙漠\\n灼热 2"
"tile_desc_300024","湖泊\\n气候宜人"
"tile_desc_300041","湖泊\\n气候宜人"
"tile_desc_300132","雪原\\n寒冷 5"
"tile_desc_300129","雪原\\n寒冷 5"
"# 奇遇地块——世家",
"tile_desc_319999","幻魔寺"
# 学艺前提条件,
"desc_base","需要满足条件:"
"desc_type_1","「{0}」状态达到{1}层"
"desc_type_2_1","{0}的能力达到入门"
"desc_type_2_2","{0}的能力达到熟练"
"desc_type_2_3","{0}的能力达到小成"
"desc_type_2_4","{0}的能力达到精通"
"desc_type_2_5","{0}的能力达到大成"
"desc_type_2_6","{0}的能力达到圆满"
"desc_type_3_0","装备一件帽子"
"desc_type_3_1","装备一件上衣"
"desc_type_3_2","装备一件裤子"
"desc_type_3_3","装备一件兵器"
"desc_type_3_4","装备一件暗器"
"desc_type_4","掌握了绝学·{0}"
"desc_type_5","{0}到达{1}层"
"desc_type_6","激活了内功·{0}"
"desc_type_7","至少携带{0}{1}"
"desc_type_8","{0}关系人数达到{1}人"
"desc_type_10","驯化{0}种动物"
"desc_type_prop","需要{0}达到{1}"
